invoice_id,source_format,target_country,seller_id,buyer_id,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,line_items_json,seller_vat,buyer_vat,payment_reference,delivery_date
INV_0001864,F_PINT_SG,FR,SELL_0377,BUY_0305,2026-03-24,EUR,4423.11,0.05,221.16,4644.27,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4423.11, ""qty"": 1}}}]}",C27927298,FR703091482,REF-9479,2026-05-16
INV_0001865,F_XREC_UBL,MY,SELL_0062,BUY_0153,2026-05-15,MYR,2318.78,0.07,162.31,2481.09,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2318.78, ""qty"": 1}}}]}",BE325567963,1845ABCDB,REF-9470,2026-05-16
INV_0001866,F_PINT_SG,BE,SELL_0576,BUY_0395,2026-04-19,EUR,1521.27,0.07,106.49,1627.76,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1521.27, ""qty"": 1}}}]}",INVALID-822,BE121940697,REF-8018,2026-05-16
INV_0001867,F_FACTURX,NL,SELL_0274,BUY_0436,2026-05-14,EUR,3001.49,0.07,210.1,3211.59,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3001.49}]",NL651208305,NL708485104,REF-7493,2026-05-16
INV_0001868,F_XREC_CII,FR,SELL_0023,BUY_0415,2026-05-04,EUR,3534.13,0.05,176.71,3710.84,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3534.13, ""qty"": 1}}}]}",DE645098869,FR605735834,REF-4004,2026-05-16
INV_0001869,F_ZUGFERD,FR,SELL_0084,BUY_0017,2026-04-24,EUR,3878.38,0.2,775.68,4654.06,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3878.38, ""qty"": 1}}}]}",BE776205431,NL197613238,REF-4572,2026-05-16
INV_0001870,F_ZUGFERD,DE,SELL_0048,BUY_0397,2026-05-02,EUR,2406.57,0.07,168.46,2575.03,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2406.57, ""qty"": 1}}}]}",C52462441,C90251151,REF-5991,2026-05-16
INV_0001871,F_PINT_SG,NL,SELL_0410,BUY_0025,2026-03-22,EUR,3735.27,0.19,709.7,4444.97,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3735.27}]",BE909956465,DE992994062,REF-1358,2026-05-16
INV_0001872,F_NLCIUS,SG,SELL_0585,BUY_0142,2026-05-12,SGD,781.09,0.05,39.05,820.14,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 781.09}]",NL121397518,DE985021282,REF-5298,2026-05-16
INV_0001873,F_PEPPOL,MY,SELL_0080,BUY_0559,2026-04-19,MYR,4335.16,0.2,867.03,5202.19,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4335.16, ""qty"": 1}}}]}",FR825449223,FR536489528,REF-7402,2026-05-16
INV_0001874,F_NLCIUS,BE,SELL_0167,BUY_0592,2026-05-03,EUR,4661.57,0.05,233.08,4894.65,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4661.57, ""qty"": 1}}}]}",9115ABCDA,NL101930485,REF-3905,2026-05-16
INV_0001875,F_XREC_UBL,MY,SELL_0581,BUY_0550,2026-04-10,MYR,4659.39,0.2,931.88,5591.27,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4659.39, ""qty"": 1}}}]}",NL956191734,NL782837348,REF-3521,2026-05-16
INV_0001876,F_ZUGFERD,DE,SELL_0239,BUY_0475,2026-03-24,EUR,543.14,0.05,27.16,570.3,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 543.14}]",FR145421708,4232ABCDD,REF-6045,2026-05-16
INV_0001877,F_FACTURX,NL,SELL_0299,BUY_0162,2026-03-20,EUR,248.01,0.21,52.08,300.09,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 248.01}]",C46850196,C98575748,REF-2427,2026-05-16
INV_0001878,F_ZUGFERD,NL,SELL_0310,BUY_0020,2026-04-17,EUR,653.48,0.19,124.16,777.64,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 653.48}]",3852ABCDC,5371ABCDC,REF-1438,2026-05-16
INV_0001879,F_PINT_SG,MY,SELL_0066,BUY_0349,2026-04-29,JPY,2252.03,0.05,112.6,2364.63,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2252.03, ""qty"": 1}}}]}",INVALID-624,C82290772,REF-9691,2026-05-16
INV_0001880,F_NLCIUS,SG,SELL_0252,BUY_0056,2026-03-30,JPY,3517.14,0.05,201.31,3693.0,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3517.14}]",FR950207886,C16818112,REF-9827,2026-05-16
INV_0001881,F_PEPPOL,FR,SELL_0228,BUY_0117,2026-05-09,EUR,1784.33,0.21,374.71,2159.04,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1784.33, ""qty"": 1}}}]}",BE253815116,C55150390,REF-7219,2026-05-16
INV_0001882,F_FACTURX,DE,SELL_0146,BUY_0524,2026-04-17,JPY,556.45,0.05,27.82,584.27,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 556.45, ""qty"": 1}}}]}",1339ABCDC,C11619606,REF-1759,2026-05-16
INV_0001883,F_FACTURX,NL,SELL_0306,BUY_0044,2026-05-14,EUR,2286.71,0.05,114.34,2401.05,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2286.71}]",BE379484009,C81286543,REF-9407,2026-05-16
INV_0001884,F_ZUGFERD,BE,SELL_0466,BUY_0164,2026-04-10,EUR,836.09,0.07,58.53,894.62,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 836.09, ""qty"": 1}}}]}",BE531763581,FR302563940,REF-3848,2026-05-16
INV_0001885,F_PEPPOL,DE,SELL_0540,BUY_0335,2026-04-16,EUR,3786.1,0.05,189.31,3975.41,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3786.1}]",DE930355646,C84252324,REF-3413,2026-05-16
INV_0001886,F_PINT_MY,SG,SELL_0579,BUY_0189,2026-05-10,SGD,3243.77,0.2,648.75,3892.52,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3243.77}]",C88381665,FR416905717,REF-2233,2026-05-16
INV_0001887,F_ZUGFERD,BE,SELL_0116,BUY_0395,2026-04-20,JPY,940.3,0.2,188.06,1128.36,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 940.3, ""qty"": 1}}}]}",C42949803,BE218303468,REF-3169,2026-05-16
INV_0001888,F_ZUGFERD,NL,SELL_0246,BUY_0123,2026-05-03,EUR,2335.82,0.07,163.51,2499.33,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2335.82, ""qty"": 1}}}]}",4871ABCDA,DE587205269,REF-5334,2026-05-16
INV_0001889,F_NLCIUS,NL,SELL_0391,BUY_0189,2026-03-19,EUR,3245.43,0.19,616.63,3862.06,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3245.43, ""qty"": 1}}}]}",BE597146648,FR416905717,REF-1096,2026-05-16
INV_0001890,F_FACTURX,SG,SELL_0147,BUY_0306,2026-04-19,SGD,895.3,0.19,170.11,1065.41,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 895.3}]",FR574840200,5678ABCDD,REF-1304,2026-05-16
INV_0001891,F_PINT_MY,NL,SELL_0470,BUY_0373,2026-04-09,EUR,1318.36,0.07,92.29,1410.65,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1318.36, ""qty"": 1}}}]}",NL468365044,FR453932473,REF-8394,2026-05-16
INV_0001892,F_FACTURX,SG,SELL_0256,BUY_0386,,SGD,746.11,0.19,165.95,887.87,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 746.11}]",C31306555,8354ABCDA,REF-6214,2026-05-16
INV_0001893,F_PEPPOL,SG,SELL_0262,BUY_0514,2026-04-30,SGD,3969.89,0.19,754.28,4724.17,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3969.89}]",9624ABCDA,2296ABCDD,REF-7555,2026-05-16
INV_0001894,F_NLCIUS,DE,SELL_0560,BUY_0151,2026-04-14,EUR,682.4,0.21,143.3,825.7,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 682.4, ""qty"": 1}}}]}",BE927142786,FR985758835,REF-5075,2026-05-16
INV_0001895,F_XREC_CII,DE,SELL_0410,BUY_0421,2026-05-01,EUR,846.12,0.07,59.23,905.35,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 846.12, ""qty"": 1}}}]}",BE909956465,BE109815572,REF-8010,2026-05-16
INV_0001896,F_PINT_MY,MY,SELL_0291,BUY_0076,2026-04-09,MYR,733.8,0.21,154.1,887.9,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 733.8, ""qty"": 1}}}]}",NL438868427,C64813568,REF-8939,2026-05-16
INV_0001897,F_ZUGFERD,SG,SELL_0139,BUY_0052,2026-05-04,SGD,4761.45,0.07,333.3,5094.75,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4761.45}]",DE854827139,NL269379374,REF-3716,2026-05-16
INV_0001898,F_ZUGFERD,MY,SELL_0012,BUY_0394,2026-05-04,MYR,2050.96,0.2,410.19,2461.15,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2050.96, ""qty"": 1}}}]}",3803ABCDB,C65962468,REF-4098,2026-05-16
INV_0001899,F_NLCIUS,FR,SELL_0562,BUY_0254,2026-03-21,EUR,1155.15,0.21,242.58,1397.73,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1155.15, ""qty"": 1}}}]}",1660ABCDB,DE190547712,REF-7550,2026-05-16
INV_0001900,F_PEPPOL,FR,SELL_0462,BUY_0192,2026-04-26,JPY,1923.63,0.2,427.03,2308.36,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1923.63, ""qty"": 1}}}]}",INVALID-987,DE821920438,REF-2989,2026-05-16
INV_0001901,F_FACTURX,MY,SELL_0098,BUY_0336,2026-03-28,MYR,1080.7,0.21,226.95,1307.65,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1080.7, ""qty"": 1}}}]}",FR567975319,,REF-2386,2026-05-16
INV_0001902,F_NLCIUS,BE,SELL_0005,BUY_0069,2026-03-17,EUR,1519.01,0.05,124.21,1594.96,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1519.01}]",BE271432881,DE529151399,REF-7535,2026-05-16
INV_0001903,F_XREC_UBL,DE,SELL_0233,BUY_0035,2026-05-02,JPY,4366.5,0.21,916.96,5283.46,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4366.5, ""qty"": 1}}}]}",FR621475287,FR158165865,REF-5923,2026-05-16
INV_0001904,F_XREC_CII,MY,SELL_0330,BUY_0156,2026-05-13,MYR,4233.72,0.2,846.74,5080.46,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4233.72, ""qty"": 1}}}]}",DE271092615,C95304463,REF-9849,2026-05-16
INV_0001905,F_PINT_MY,DE,SELL_0393,BUY_0305,2026-03-18,EUR,3737.19,0.07,261.6,3998.79,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3737.19, ""qty"": 1}}}]}",DE271550550,FR703091482,REF-1186,2026-05-16
INV_0001906,F_FACTURX,SG,SELL_0057,BUY_0532,2026-05-14,SGD,994.99,0.19,189.05,1184.04,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 994.99}]",BE990505735,4909ABCDA,REF-8937,2026-05-16
INV_0001907,F_PEPPOL,FR,SELL_0268,BUY_0573,2026-04-04,EUR,2063.33,0.21,433.3,2496.63,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2063.33, ""qty"": 1}}}]}",8277ABCDC,FR766193613,REF-7062,2026-05-16
INV_0001908,F_NLCIUS,NL,SELL_0088,BUY_0486,2026-04-06,EUR,1886.03,0.05,94.3,1980.33,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1886.03, ""qty"": 1}}}]}",6198ABCDD,NL807468896,REF-7692,2026-05-16
INV_0001909,F_PINT_MY,MY,SELL_0586,BUY_0342,2026-03-22,MYR,4893.04,0.07,342.51,5235.55,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4893.04, ""qty"": 1}}}]}",C27514010,6511ABCDD,REF-1110,2026-05-16
INV_0001910,F_FACTURX,DE,SELL_0264,BUY_0124,2026-05-11,EUR,3583.02,0.19,680.77,4263.79,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3583.02}]",FR247709679,BE438817025,REF-4181,2026-05-16
INV_0001911,F_NLCIUS,MY,SELL_0415,BUY_0100,2026-04-14,MYR,162.39,0.2,32.48,194.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 162.39, ""qty"": 1}}}]}",BE337591250,C13637575,REF-4218,2026-05-16
INV_0001912,F_XREC_CII,BE,SELL_0359,BUY_0064,2026-05-13,EUR,1206.2,0.05,60.31,1266.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1206.2, ""qty"": 1}}}]}",NL819228743,NL126614158,REF-3402,2026-05-16
INV_0001913,F_NLCIUS,MY,SELL_0204,BUY_0529,2026-05-13,MYR,2472.97,0.07,173.11,2646.08,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2472.97, ""qty"": 1}}}]}",C84384510,BE677303044,REF-4110,2026-05-16
INV_0001914,F_PEPPOL,NL,SELL_0318,BUY_0282,2026-03-27,EUR,4248.48,0.19,807.21,5055.69,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4248.48}]",DE369085407,FR117647321,REF-5438,2026-05-16
INV_0001915,F_PINT_SG,BE,SELL_0548,BUY_0426,2026-05-11,EUR,4343.41,0.07,304.04,4647.45,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4343.41, ""qty"": 1}}}]}",DE426320130,NL371031968,REF-1084,2026-05-16
INV_0001916,F_XREC_UBL,FR,SELL_0330,BUY_0079,2026-03-26,EUR,3909.22,0.21,820.94,4730.16,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3909.22, ""qty"": 1}}}]}",DE271092615,C53251559,REF-8720,2026-05-16
INV_0001917,F_PINT_SG,SG,SELL_0092,BUY_0495,2026-05-10,SGD,3505.87,0.07,245.41,3751.28,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3505.87}]",DE460613550,C91907952,REF-5390,2026-05-16
INV_0001918,F_PEPPOL,NL,SELL_0038,BUY_0076,2026-04-23,EUR,2835.89,0.19,538.82,3374.71,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2835.89}]",NL368227631,C64813568,REF-6674,2026-05-16
INV_0001919,F_ZUGFERD,BE,SELL_0329,BUY_0463,2026-04-03,EUR,1376.8,0.21,324.99,1665.93,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1376.8, ""qty"": 1}}}]}",FR271476207,,REF-6992,2026-05-16
INV_0001920,F_PEPPOL,FR,SELL_0052,BUY_0292,2026-03-31,EUR,155.41,0.07,10.88,166.29,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 155.41, ""qty"": 1}}}]}",NL173864104,6848ABCDA,REF-6103,2026-05-16
INV_0001921,F_XREC_CII,DE,SELL_0553,BUY_0283,2026-05-04,EUR,4925.09,0.07,344.76,5269.85,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4925.09}]",NL199886596,DE760146764,REF-2334,2026-05-16
INV_0001922,F_FACTURX,BE,SELL_0392,BUY_0404,2026-04-13,EUR,885.56,0.05,44.28,929.84,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 885.56, ""qty"": 1}}}]}",NL471686188,BE925648885,REF-7090,2026-05-16
INV_0001923,F_PEPPOL,MY,SELL_0286,BUY_0022,2026-05-06,MYR,2279.6,0.21,478.72,2758.32,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2279.6, ""qty"": 1}}}]}",C98593293,C93926371,REF-7418,2026-05-16
INV_0001924,F_FACTURX,MY,SELL_0093,BUY_0392,2026-03-21,MYR,1484.17,0.2,296.83,1781.0,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1484.17, ""qty"": 1}}}]}",NL511281012,NL878488534,REF-4337,2026-05-16
INV_0001925,F_NLCIUS,DE,SELL_0428,BUY_0136,2026-04-26,EUR,1080.43,0.07,75.63,1156.06,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1080.43, ""qty"": 1}}}]}",FR848651792,NL384161612,REF-5319,2026-05-16
INV_0001926,F_NLCIUS,MY,SELL_0443,BUY_0500,2026-05-13,JPY,308.6,0.21,102.78,373.41,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 308.6}]",DE865694462,NL826101325,REF-3755,2026-05-16
INV_0001927,F_ZUGFERD,BE,SELL_0228,BUY_0081,,JPY,550.19,0.07,38.51,588.7,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 550.19, ""qty"": 1}}}]}",BE253815116,C93115778,REF-2642,2026-05-16
INV_0001928,F_XREC_CII,MY,SELL_0352,BUY_0167,,MYR,4021.68,0.07,331.29,4303.2,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4021.68, ""qty"": 1}}}]}",5331ABCDD,,REF-2954,2026-05-16
INV_0001929,F_NLCIUS,SG,SELL_0151,BUY_0019,2026-04-02,SGD,1636.34,0.21,343.63,1979.97,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1636.34}]",DE224469868,C84252722,REF-1114,2026-05-16
INV_0001930,F_XREC_CII,DE,SELL_0286,BUY_0304,,EUR,3659.41,0.05,182.97,3842.38,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3659.41}]",DE615662035,DE368018471,REF-4222,2026-05-16
INV_0001931,F_ZUGFERD,FR,SELL_0587,BUY_0348,2026-03-20,EUR,1295.02,0.19,246.05,1541.07,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1295.02, ""qty"": 1}}}]}",FR882966815,FR756569565,REF-8961,2026-05-16
INV_0001932,F_ZUGFERD,FR,SELL_0418,BUY_0185,2026-03-17,EUR,1316.17,0.21,276.4,1592.57,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1316.17, ""qty"": 1}}}]}",FR953598460,3240ABCDA,REF-1045,2026-05-16
INV_0001933,F_PEPPOL,BE,SELL_0394,BUY_0076,2026-05-07,EUR,3725.33,0.19,707.81,4433.14,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3725.33, ""qty"": 1}}}]}",NL208337018,C64813568,REF-7127,2026-05-16
INV_0001934,F_ZUGFERD,MY,SELL_0007,BUY_0222,2026-05-12,MYR,4543.56,0.21,954.15,5497.71,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4543.56, ""qty"": 1}}}]}",DE748245888,BE744685429,REF-6417,2026-05-16
INV_0001935,F_ZUGFERD,BE,SELL_0243,BUY_0043,2026-03-23,EUR,2041.51,0.07,142.91,2184.42,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2041.51, ""qty"": 1}}}]}",NL529979713,C18181586,REF-1137,2026-05-16
INV_0001936,F_XREC_UBL,NL,SELL_0440,BUY_0273,2026-05-15,EUR,4203.36,0.21,882.71,5086.07,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4203.36, ""qty"": 1}}}]}",C53805532,BE919390458,REF-4544,2026-05-16
INV_0001937,F_PEPPOL,MY,SELL_0169,BUY_0061,,MYR,4046.92,0.07,283.28,4330.2,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4046.92, ""qty"": 1}}}]}",INVALID-805,DE954829815,REF-6977,2026-05-16
INV_0001938,F_PINT_SG,NL,SELL_0380,BUY_0583,2026-05-01,EUR,2390.71,0.21,502.05,2892.76,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2390.71}]",BE220483278,NL970161616,REF-2836,2026-05-16
INV_0001939,F_ZUGFERD,NL,SELL_0043,BUY_0051,2026-05-13,EUR,3154.08,0.21,662.36,3816.44,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3154.08}]",NL162795957,C45594597,REF-3179,2026-05-16
INV_0001940,F_PINT_MY,FR,SELL_0505,BUY_0303,2026-04-05,JPY,3341.77,0.19,634.94,3976.71,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3341.77}]",C67665720,FR716243819,REF-3245,2026-05-16
INV_0001941,F_XREC_UBL,MY,SELL_0293,BUY_0338,2026-04-10,MYR,1203.13,0.05,60.16,1263.29,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1203.13, ""qty"": 1}}}]}",3039ABCDC,C29363237,REF-1266,2026-05-16
INV_0001942,F_PINT_SG,BE,SELL_0357,BUY_0359,2026-04-20,JPY,1135.67,0.19,215.78,1351.45,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1135.67, ""qty"": 1}}}]}",BE668430894,C41250794,REF-7654,2026-05-16
INV_0001943,F_PEPPOL,SG,SELL_0153,BUY_0127,2026-04-25,SGD,2517.28,0.2,503.46,3020.74,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2517.28}]",C76906611,NL860229059,REF-7674,2026-05-16
INV_0001944,F_ZUGFERD,NL,SELL_0106,BUY_0431,2026-05-14,EUR,-4217.75,0.19,-801.37,-5019.12,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4217.75, ""qty"": 1}}}]}",NL767154083,DE202393989,REF-8334,2026-05-16
INV_0001945,F_XREC_UBL,NL,SELL_0416,BUY_0017,2026-04-22,EUR,742.3,0.19,141.04,883.34,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 742.3}]",DE454190155,NL197613238,REF-9257,2026-05-16
INV_0001946,F_XREC_UBL,BE,SELL_0204,BUY_0005,2026-04-18,EUR,432.47,0.07,30.27,462.74,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 432.47, ""qty"": 1}}}]}",C84384510,5552ABCDB,REF-9143,2026-05-16
INV_0001947,F_PEPPOL,DE,SELL_0056,BUY_0356,2026-04-22,EUR,2680.14,0.21,582.64,3242.97,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2680.14}]",INVALID-434,NL408840720,REF-3112,2026-05-16
INV_0001948,F_PINT_MY,DE,SELL_0581,BUY_0272,,EUR,-377.41,0.2,-75.48,-452.89,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 377.41}]",NL956191734,BE498585961,REF-6986,2026-05-16
INV_0001949,F_ZUGFERD,MY,SELL_0327,BUY_0472,2026-04-18,MYR,4674.52,0.05,233.73,4908.25,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4674.52, ""qty"": 1}}}]}",C26523308,C86862400,REF-5920,2026-05-16
