target_format,syntax,line_item_structure,invoice_id,seller_id,buyer_id,issue_date,currency,subtotal,tax_amount,total_amount,seller_vat,buyer_vat,EndpointID,line_items,credit_note_status,VATID,line_items.invoice_lines,UEN,payment_reference,CompanyID,delivery_date,RegistrationNo
F_PEPPOL,UBL,nested,INV-TST-00457,ZÜRC-6387,DIJK-4108,2024-02-05,EUR,187003.0,15147.24,202150.24,CHE878531274,NL392467318B44,,"[{'line_id': 1, 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 64, 'unit': 'EA', 'unit_price': 72.93, 'line_total': 4667.52}, {'line_id': 2, 'description': 'Assembly Group 2', 'quantity': 1, 'unit': 'EA', 'unit_price': 8331.51, 'line_total': 8331.51, 'sub_items': [{'line_id': '2.1', 'description': 'Cloud Hosting Monthly', 'quantity': 2, 'unit': 'EA', 'unit_price': 494.18, 'line_total': 988.36}, {'line_id': '2.2', 'description': 'Network Switch 48-Port PoE+', 'quantity': 15, 'unit': 'EA', 'unit_price': 907.87, 'line_total': 13618.05}, {'line_id': '2.3', 'description': 'IT Consultation', 'quantity': 14, 'unit': 'HUR', 'unit_price': 218.48, 'line_total': 3058.72}]}, {'line_id': 3, 'description': 'Network Switch 48-Port PoE+', 'quantity': 82, 'unit': 'EA', 'unit_price': 384.09, 'line_total': 31495.38}, {'line_id': 4, 'description': 'CAT6A Cable 305m Box', 'quantity': 87, 'unit': 'EA', 'unit_price': 79.44, 'line_total': 6911.28}, {'line_id': 5, 'description': 'Assembly Group 5', 'quantity': 1, 'unit': 'EA', 'unit_price': 5502.65, 'line_total': 5502.65, 'sub_items': [{'line_id': '5.1', 'description': 'Cloud Hosting Monthly', 'quantity': 5, 'unit': 'EA', 'unit_price': 460.4, 'line_total': 2302.0}, {'line_id': '5.2', 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 31, 'unit': 'EA', 'unit_price': 177.97, 'line_total': 5517.07}, {'line_id': '5.3', 'description': 'CAT6A Cable 305m Box', 'quantity': 11, 'unit': 'EA', 'unit_price': 177.9, 'line_total': 1956.9}, {'line_id': '5.4', 'description': 'CAT6A Cable 305m Box', 'quantity': 10, 'unit': 'EA', 'unit_price': 189.12, 'line_total': 1891.2}]}, {'line_id': 6, 'description': 'Assembly Group 6', 'quantity': 1, 'unit': 'EA', 'unit_price': 54956.47, 'line_total': 54956.47, 'sub_items': [{'line_id': '6.1', 'description': 'Network Switch 48-Port PoE+', 'quantity': 8, 'unit': 'EA', 'unit_price': 910.77, 'line_total': 7286.16}, {'line_id': '6.2', 'description': 'Software License Enterprise Annual', 'quantity': 37, 'unit': 'EA', 'unit_price': 2617.73, 'line_total': 96856.01}, {'line_id': '6.3', 'description': 'Data Migration Service', 'quantity': 20, 'unit': 'HUR', 'unit_price': 241.84, 'line_total': 4836.8}, {'line_id': '6.4', 'description': 'IT Consultation', 'quantity': 48, 'unit': 'HUR', 'unit_price': 157.17, 'line_total': 7544.16}]}, {'line_id': 7, 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 52, 'unit': 'EA', 'unit_price': 73.81, 'line_total': 3838.12}, {'line_id': 8, 'description': 'Data Migration Service', 'quantity': 1, 'unit': 'HUR', 'unit_price': 145.9, 'line_total': 145.9}, {'line_id': 9, 'description': 'CAT6A Cable 305m Box', 'quantity': 83, 'unit': 'EA', 'unit_price': 79.22, 'line_total': 6575.26}, {'line_id': 10, 'description': 'Assembly Group 10', 'quantity': 1, 'unit': 'EA', 'unit_price': 64578.91, 'line_total': 64578.91, 'sub_items': [{'line_id': '10.1', 'description': 'CAT6A Cable 305m Box', 'quantity': 21, 'unit': 'EA', 'unit_price': 188.29, 'line_total': 3954.09}, {'line_id': '10.2', 'description': 'Cybersecurity Audit', 'quantity': 32, 'unit': 'EA', 'unit_price': 3414.82, 'line_total': 109274.24}, {'line_id': '10.3', 'description': 'Cloud Hosting Monthly', 'quantity': 44, 'unit': 'EA', 'unit_price': 538.57, 'line_total': 23697.08}]}]",SUPPORTED,,,,PAY-699498-00457,CHE878531274,,
F_PEPPOL,UBL,nested,INV-TST-00458,BAKK-6578,VAN-3579,2024-06-14,EUR,62430.78,13110.46,75541.24,NL435340442B33,BE0029567494,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'HR Recruitment Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Assembly Group 2', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Tax Advisory Session', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Tax Advisory Session', 'price': 0, 'qty': 1}}}]",,PAY-361616-00458,NL435340442B33,,
F_PEPPOL,UBL,nested,INV-TST-00459,HOFF-4706,DE-3077,2025-12-29,EUR,5488.56,384.2,5872.76,DE327891244,NL742563846B33,,"[{'line_id': 1, 'description': 'CNC Machining Service', 'quantity': 33, 'unit': 'HUR', 'unit_price': 166.32, 'line_total': 5488.56}]",SUPPORTED,,,,PAY-494186-00459,DE327891244,,
F_XREC_UBL,UBL,flat,INV-TST-00460,DUPO-2594,MÜLL-7335,2025-03-08,EUR,141652.64,7790.9,149443.54,FRVW429206435,DE979904233,FRVW429206435,[],SUPPORTED,,,,,,,
F_XREC_UBL,UBL,flat,INV-TST-00461,BEST-4558,HOFF-5879,2025-11-19,EUR,133114.06,0.0,133114.06,MY836485177009,DE158751953,MY836485177009,[],SUPPORTED,,,,,,,
F_FACTURX,CII,nested,INV-TST-00462,CONT-2483,DUPO-3820,2025-08-09,EUR,973.62,97.36,1070.98,IT86146695292,FRDX597871398,,,SUPPORTED,IT86146695292,"[{'line': {'id': '1', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Ball Bearing SKF 6205-2RS', 'price': 0, 'qty': 1}}}]",,,,,
F_PINT_MY,UBL,nested,INV-TST-00463,MERI-2035,HARM-1711,2024-12-24,MYR,76172.11,6855.49,83027.6,SG126804363L,MY310021668412,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Whiteboard Magnetic 120x90cm', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Whiteboard Magnetic 120x90cm', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Whiteboard Magnetic 120x90cm', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Desk Organizer Set 5-Piece', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}]",,,,2024-12-26,SG126804363L
F_FACTURX,CII,nested,INV-TST-00464,WEBE-8079,BERN-8697,2024-04-14,EUR,190686.49,13348.05,204034.54,DE206675491,FRGF295986484,,,SUPPORTED,DE206675491,"[{'line': {'id': '1', 'item_details': {'description': 'Quality Management Certification', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Business Process Consulting', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Patent Filing Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Legal Consultation', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'HR Recruitment Service', 'price': 0, 'qty': 1}}}]",,,,,
F_FACTURX,CII,nested,INV-TST-00465,SMIT-2007,BERN-1995,2024-10-31,EUR,11207.12,1008.64,12215.76,NL991547630B87,FRJC867323709,,,SUPPORTED,NL991547630B87,"[{'line': {'id': '1', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'EMI Shielding Gasket 100mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Microcontroller STM32F407', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Connector USB-C Female PCB', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '10', 'item_details': {'description': 'Microcontroller STM32F407', 'price': 0, 'qty': 1}}}, {'line': {'id': '11', 'item_details': {'description': 'Wire Harness Custom 12-Pin', 'price': 0, 'qty': 1}}}, {'line': {'id': '12', 'item_details': {'description': 'LCD Display Module 7-inch', 'price': 0, 'qty': 1}}}, {'line': {'id': '13', 'item_details': {'description': 'Microcontroller STM32F407', 'price': 0, 'qty': 1}}}, {'line': {'id': '14', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '15', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '16', 'item_details': {'description': 'Capacitor 100uF 50V MLCC', 'price': 0, 'qty': 1}}}, {'line': {'id': '17', 'item_details': {'description': 'LCD Display Module 7-inch', 'price': 0, 'qty': 1}}}, {'line': {'id': '18', 'item_details': {'description': 'EMI Shielding Gasket 100mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '19', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '20', 'item_details': {'description': 'EMI Shielding Gasket 100mm', 'price': 0, 'qty': 1}}}]",,,,,
F_FACTURX,CII,nested,INV-TST-00466,BERN-8895,DUPO-4119,2024-12-26,EUR,23303.88,1887.61,25191.49,CHE831962272,FRSR333250791,,,SUPPORTED,CHE831962272,"[{'line': {'id': '1', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00467,WEBE-6304,VISS-2669,2025-07-20,EUR,31263.64,2188.45,33452.09,DE185465612,NL081113876B07,,"[{'line_id': 1, 'description': 'Pneumatic Actuator DA-63', 'quantity': 43, 'unit': 'EA', 'unit_price': 321.82, 'line_total': 13838.26}, {'line_id': 2, 'description': 'Assembly Group 2', 'quantity': 1, 'unit': 'EA', 'unit_price': 8229.0, 'line_total': 8229.0, 'sub_items': [{'line_id': '2.1', 'description': 'CNC Machining Service', 'quantity': 32, 'unit': 'HUR', 'unit_price': 152.03, 'line_total': 4864.96}, {'line_id': '2.2', 'description': 'Industrial Gasket Set DN50', 'quantity': 4, 'unit': 'EA', 'unit_price': 32.31, 'line_total': 129.24}, {'line_id': '2.3', 'description': 'Welding Wire 1.2mm 15kg', 'quantity': 40, 'unit': 'EA', 'unit_price': 80.87, 'line_total': 3234.8}]}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 5385.48, 'line_total': 5385.48, 'sub_items': [{'line_id': '3.1', 'description': 'Aluminum Extrusion Profile 40x40', 'quantity': 8, 'unit': 'MTR', 'unit_price': 40.84, 'line_total': 326.72}, {'line_id': '3.2', 'description': 'Precision Ground Shaft 25mm', 'quantity': 49, 'unit': 'MTR', 'unit_price': 103.24, 'line_total': 5058.76}]}, {'line_id': 4, 'description': 'Welding Wire 1.2mm 15kg', 'quantity': 20, 'unit': 'EA', 'unit_price': 66.38, 'line_total': 1327.6}, {'line_id': 5, 'description': 'Industrial Gasket Set DN50', 'quantity': 95, 'unit': 'EA', 'unit_price': 26.14, 'line_total': 2483.3}]",SUPPORTED,,,,PAY-599269-00467,DE185465612,,
F_XREC_UBL,UBL,flat,INV-TST-00468,PEET-9124,HOFF-6257,2025-01-16,EUR,7340.71,1541.55,8882.26,BE0947935794,MISSING,BE0947935794,[],SUPPORTED,,,,,,,
F_FACTURX,CII,nested,INV-TST-00469,KRÜG-3295,PETI-8435,2025-01-02,EUR,18361.08,3488.61,21849.69,DE199927986,FRHQ860945516,,,SUPPORTED,DE199927986,"[{'line': {'id': '1', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'A4 Paper Premium 80gsm 500-Sheet', 'price': 0, 'qty': 1}}}]",,,,,
F_FACTURX,CII,nested,INV-TST-00470,SCHN-7816,BERN-6105,2024-04-12,EUR,168460.94,11792.27,180253.21,DE336101056,FRWF347882992,,,SUPPORTED,DE336101056,"[{'line': {'id': '1', 'item_details': {'description': 'HR Recruitment Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Translation Service EN-DE', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00471,DIJK-1225,CLAE-2689,2025-03-07,EUR,7232.4,650.92,7883.32,NL485915254B84,BE0321615885,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}]",,PAY-643462-00471,NL485915254B84,,
F_PEPPOL,UBL,nested,INV-TST-00472,STEI-1827,SMIT-4228,2025-07-09,EUR,10735.12,1395.57,12130.69,ATU14883856,NL229236396B33,,"[{'line_id': 1, 'description': 'Welding Wire 1.2mm 15kg', 'quantity': 96, 'unit': 'EA', 'unit_price': 77.72, 'line_total': 7461.12}, {'line_id': 2, 'description': 'Welding Wire 1.2mm 15kg', 'quantity': 50, 'unit': 'EA', 'unit_price': 65.48, 'line_total': 3274.0}]",SUPPORTED,,,,PAY-178628-00472,ATU14883856,,
F_PINT_MY,UBL,nested,INV-TST-00473,MERI-8220,WIRA-9172,2025-07-16,MYR,61348.78,5521.39,66870.17,SG857575111C,MY2002101975,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'CNC Machining Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Aluminum Extrusion Profile 40x40', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Steel Sheet 2mm 1000x2000mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'Industrial Gasket Set DN50', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Steel Sheet 2mm 1000x2000mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Hydraulic Cylinder HZ-400', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'Stainless Steel Bolt M12x60', 'price': 0, 'qty': 1}}}, {'line': {'id': '10', 'item_details': {'description': 'Ball Bearing SKF 6205-2RS', 'price': 0, 'qty': 1}}}, {'line': {'id': '11', 'item_details': {'description': 'Ball Bearing SKF 6205-2RS', 'price': 0, 'qty': 1}}}, {'line': {'id': '12', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '13', 'item_details': {'description': 'Ball Bearing SKF 6205-2RS', 'price': 0, 'qty': 1}}}, {'line': {'id': '14', 'item_details': {'description': 'Steel Sheet 2mm 1000x2000mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '15', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}]",,,,2025-08-14,SG857575111C
F_PINT_MY,UBL,nested,INV-TST-00474,FISC-9248,WIRA-4984,2025-03-06,MYR,194905.71,37032.08,231937.79,DE679345292,MY84276635948,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}]",,,,2025-03-27,DE679345292
F_FACTURX,CII,nested,INV-TST-00475,SCHM-2589,MORE-6511,2025-04-05,EUR,225283.16,15769.82,241052.98,DE875066696,FRZ3856605982,,,SUPPORTED,DE875066696,"[{'line': {'id': '1', 'item_details': {'description': 'Patent Filing Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Translation Service EN-DE', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Business Process Consulting', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Compliance Training Workshop', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Annual Financial Audit', 'price': 0, 'qty': 1}}}]",,,,,
F_FACTURX,CII,nested,INV-TST-00476,KRÜG-5258,PETI-8582,2024-12-27,EUR,177345.48,33695.64,211041.12,DE798873342,FRHD597726269,,,SUPPORTED,DE798873342,"[{'line': {'id': '1', 'item_details': {'description': 'Legal Consultation', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Market Research Report', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00477,WEBE-5849,,2024-10-21,EUR,225345.46,15774.18,241119.64,DE715133157,BE0174739417,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Annual Financial Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Market Research Report', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Quality Management Certification', 'price': 0, 'qty': 1}}}]",,PAY-500613-00477,DE715133157,,
F_FACTURX,CII,nested,INV-TST-00478,WEBE-4534,PETI-3914,2024-08-09,EUR,47.64,3.0,50.64,DE540668887,FRAJ649875725,,,SUPPORTED,DE540668887,"[{'line': {'id': '1', 'item_details': {'description': 'Microcontroller STM32F407', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Capacitor 100uF 50V MLCC', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'EMI Shielding Gasket 100mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}]",,,,,
F_XREC_UBL,UBL,flat,INV-TST-00479,BAKK-4350,KRÜG-1910,2024-09-24,EUR,137014.75,12331.33,149346.08,NL114807458B15,DE163366372,NL114807458B15,[],SUPPORTED,,,,,,,
F_XREC_UBL,UBL,flat,INV-TST-00480,DE-3648,KRÜG-1898,2025-05-11,EUR,16885.33,3545.92,20431.25,NL785314955B37,DE686807245,NL785314955B37,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00481,MÜLL-6395,VAN-1515,2025-04-11,EUR,95767.95,6703.76,102471.71,DE378705826,BE0995865482,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Assembly Group 1', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Assembly Group 2', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Desk Organizer Set 5-Piece', 'price': 0, 'qty': 1}}}]",,PAY-502359-00481,DE378705826,,
F_PEPPOL,UBL,nested,INV-TST-00482,BAUE-1117,BAKK-7321,2024-03-12,EUR,34508.4,6556.6,41065.0,DE998134341,NL154268854B41,,"[{'line_id': 1, 'description': 'CNC Machining Service', 'quantity': 94, 'unit': 'HUR', 'unit_price': 144.8, 'line_total': 13611.2}, {'line_id': 2, 'description': 'Hydraulic Cylinder HZ-400', 'quantity': 56, 'unit': 'EA', 'unit_price': 215.55, 'line_total': 12070.8}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 6259.89, 'line_total': 6259.89, 'sub_items': [{'line_id': '3.1', 'description': 'Precision Ground Shaft 25mm', 'quantity': 3, 'unit': 'MTR', 'unit_price': 99.85, 'line_total': 299.55}, {'line_id': '3.2', 'description': 'Welding Wire 1.2mm 15kg', 'quantity': 35, 'unit': 'EA', 'unit_price': 81.36, 'line_total': 2847.6}, {'line_id': '3.3', 'description': 'CNC Machining Service', 'quantity': 18, 'unit': 'HUR', 'unit_price': 172.93, 'line_total': 3112.74}]}, {'line_id': 4, 'description': 'Ball Bearing SKF 6205-2RS', 'quantity': 37, 'unit': 'EA', 'unit_price': 13.15, 'line_total': 486.55}, {'line_id': 5, 'description': 'Assembly Group 5', 'quantity': 1, 'unit': 'EA', 'unit_price': 357.18, 'line_total': 357.18, 'sub_items': [{'line_id': '5.1', 'description': 'Stainless Steel Bolt M12x60', 'quantity': 42, 'unit': 'EA', 'unit_price': 2.2, 'line_total': 92.4}, {'line_id': '5.2', 'description': 'Industrial Gasket Set DN50', 'quantity': 9, 'unit': 'EA', 'unit_price': 29.42, 'line_total': 264.78}]}, {'line_id': 6, 'description': 'Industrial Gasket Set DN50', 'quantity': 50, 'unit': 'EA', 'unit_price': 33.12, 'line_total': 1656.0}, {'line_id': 7, 'description': 'Stainless Steel Bolt M12x60', 'quantity': 42, 'unit': 'EA', 'unit_price': 1.59, 'line_total': 66.78}]",SUPPORTED,,,,PAY-696607-00482,DE998134341,,
F_XREC_UBL,UBL,flat,INV-TST-00483,JANS-6249,SCHN-5050,2024-08-10,EUR,58225.19,6987.02,65212.21,BE0499934309,DE743033843,BE0499934309,[],SUPPORTED,,,,,,,
F_XREC_UBL,UBL,flat,INV-TST-00484,MART-8379,KRÜG-6224,2024-08-08,EUR,134148.56,26829.71,160978.27,7617658,DE503460353,7617658,[],SUPPORTED,,,,,,,
F_FACTURX,CII,nested,INV-TST-00485,KRÜG-4865,LEFE-8927,2024-10-06,EUR,239426.23,16759.84,256186.07,DE342178032,FRU0320804845,,,SUPPORTED,DE342178032,"[{'line': {'id': '1', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'LED Desk Lamp Adjustable', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Desk Organizer Set 5-Piece', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Monitor Arm Dual VESA', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'Desk Organizer Set 5-Piece', 'price': 0, 'qty': 1}}}, {'line': {'id': '10', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '11', 'item_details': {'description': 'Monitor Arm Dual VESA', 'price': 0, 'qty': 1}}}, {'line': {'id': '12', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '13', 'item_details': {'description': 'Ergonomic Office Chair Pro', 'price': 0, 'qty': 1}}}, {'line': {'id': '14', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '15', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '16', 'item_details': {'description': 'LED Desk Lamp Adjustable', 'price': 0, 'qty': 1}}}, {'line': {'id': '17', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}, {'line': {'id': '18', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '19', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}, {'line': {'id': '20', 'item_details': {'description': 'Whiteboard Magnetic 120x90cm', 'price': 0, 'qty': 1}}}, {'line': {'id': '21', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '22', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '23', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '24', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '25', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '26', 'item_details': {'description': 'Monitor Arm Dual VESA', 'price': 0, 'qty': 1}}}, {'line': {'id': '27', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '28', 'item_details': {'description': 'Desk Organizer Set 5-Piece', 'price': 0, 'qty': 1}}}, {'line': {'id': '29', 'item_details': {'description': 'Filing Cabinet 4-Drawer Steel', 'price': 0, 'qty': 1}}}, {'line': {'id': '30', 'item_details': {'description': 'A4 Paper Premium 80gsm 500-Sheet', 'price': 0, 'qty': 1}}}]",,,,,
