invoice_id,source_format,target_country,seller_id,buyer_id,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,line_items_json,seller_vat,buyer_vat,payment_reference,delivery_date,corrected_fields
INV-TST-00804,pint_my,SG,HARM-1201,MERI-5044,2025-05-02,SGD,242193.49,0.06,14531.61,256725.1,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 7073.85, ""line_total"": 7073.85, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Quality Management Certification"", ""quantity"": 2, ""unit"": ""EA"", ""unit_price"": 4500.29, ""line_total"": 9000.58}, {""line_id"": ""1.2"", ""description"": ""Legal Consultation"", ""quantity"": 25, ""unit"": ""HUR"", ""unit_price"": 332.83, ""line_total"": 8320.75}, {""line_id"": ""1.3"", ""description"": ""Compliance Training Workshop"", ""quantity"": 24, ""unit"": ""EA"", ""unit_price"": 1793.16, ""line_total"": 43035.84}, {""line_id"": ""1.4"", ""description"": ""Annual Financial Audit"", ""quantity"": 5, ""unit"": ""EA"", ""unit_price"": 8580.11, ""line_total"": 42900.55}]}, {""line_id"": 2, ""description"": ""Market Research Report"", ""quantity"": 94, ""unit"": ""EA"", ""unit_price"": 538.35, ""line_total"": 50604.9}, {""line_id"": 3, ""description"": ""Assembly Group 3"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 5390.86, ""line_total"": 5390.86, ""sub_items"": [{""line_id"": ""3.1"", ""description"": ""Tax Advisory Session"", ""quantity"": 3, ""unit"": ""HUR"", ""unit_price"": 228.75, ""line_total"": 686.25}, {""line_id"": ""3.2"", ""description"": ""Tax Advisory Session"", ""quantity"": 45, ""unit"": ""HUR"", ""unit_price"": 231.52, ""line_total"": 10418.4}, {""line_id"": ""3.3"", ""description"": ""Compliance Training Workshop"", ""quantity"": 26, ""unit"": ""EA"", ""unit_price"": 2093.1, ""line_total"": 54420.6}, {""line_id"": ""3.4"", ""description"": ""Tax Advisory Session"", ""quantity"": 46, ""unit"": ""HUR"", ""unit_price"": 286.21, ""line_total"": 13165.66}]}, {""line_id"": 4, ""description"": ""Assembly Group 4"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 0.45, ""line_total"": 0.45, ""sub_items"": [{""line_id"": ""4.1"", ""description"": ""Translation Service EN-DE"", ""quantity"": 31, ""unit"": ""EA"", ""unit_price"": 0.11, ""line_total"": 3.41}, {""line_id"": ""4.2"", ""description"": ""Translation Service EN-DE"", ""quantity"": 32, ""unit"": ""EA"", ""unit_price"": 0.1, ""line_total"": 3.2}]}, {""line_id"": 5, ""description"": ""Patent Filing Service"", ""quantity"": 73, ""unit"": ""EA"", ""unit_price"": 295.68, ""line_total"": 21584.64}, {""line_id"": 6, ""description"": ""Annual Financial Audit"", ""quantity"": 40, ""unit"": ""EA"", ""unit_price"": 608.4, ""line_total"": 24336.0}, {""line_id"": 7, ""description"": ""Market Research Report"", ""quantity"": 94, ""unit"": ""EA"", ""unit_price"": 502.27, ""line_total"": 47213.38}, {""line_id"": 8, ""description"": ""Translation Service EN-DE"", ""quantity"": 42, ""unit"": ""EA"", ""unit_price"": 0.01, ""line_total"": 0.42}, {""line_id"": 9, ""description"": ""Market Research Report"", ""quantity"": 60, ""unit"": ""EA"", ""unit_price"": 391.07, ""line_total"": 23464.2}, {""line_id"": 10, ""description"": ""Market Research Report"", ""quantity"": 78, ""unit"": ""EA"", ""unit_price"": 420.99, ""line_total"": 32837.22}, {""line_id"": 11, ""description"": ""Assembly Group 11"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 29687.57, ""line_total"": 29687.57, ""sub_items"": [{""line_id"": ""11.1"", ""description"": ""Legal Consultation"", ""quantity"": 36, ""unit"": ""HUR"", ""unit_price"": 327.45, ""line_total"": 11788.2}, {""line_id"": ""11.2"", ""description"": ""Annual Financial Audit"", ""quantity"": 36, ""unit"": ""EA"", ""unit_price"": 8607.95, ""line_total"": 309886.2}, {""line_id"": ""11.3"", ""description"": ""Annual Financial Audit"", ""quantity"": 15, ""unit"": ""EA"", ""unit_price"": 7445.2, ""line_total"": 111678.0}]}]",MY99447391881,SG530053642J,PAY-844583-00804,2025-05-27,{}
INV-TST-00805,xrechnung_ubl,FR,BAUE-2859,LEFE-6763,2025-07-17,EUR,8233.47,0.07,576.34,8809.81,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Precision Ground Shaft 25mm"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Aluminum Extrusion Profile 40x40"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Precision Ground Shaft 25mm"", ""price"": 0, ""qty"": 1}}}]}",DE662982423,FREN135368197,PAY-269453-00805,2025-07-24,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00806,zugferd,NL,GRUB-2442,DE-3895,2025-11-30,EUR,4478.2,0.2,895.64,5373.84,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 194.16, ""line_total"": 194.16, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Connector USB-C Female PCB"", ""quantity"": 33, ""unit"": ""EA"", ""unit_price"": 1.04, ""line_total"": 34.32}, {""line_id"": ""1.2"", ""description"": ""Power Supply Module 24V/10A"", ""quantity"": 2, ""unit"": ""EA"", ""unit_price"": 79.92, ""line_total"": 159.84}]}, {""line_id"": 2, ""description"": ""LCD Display Module 7-inch"", ""quantity"": 38, ""unit"": ""EA"", ""unit_price"": 38.95, ""line_total"": 1480.1}, {""line_id"": 3, ""description"": ""PCB Assembly 4-Layer"", ""quantity"": 98, ""unit"": ""EA"", ""unit_price"": 7.86, ""line_total"": 770.28}, {""line_id"": 4, ""description"": ""Connector USB-C Female PCB"", ""quantity"": 65, ""unit"": ""EA"", ""unit_price"": 0.99, ""line_total"": 64.35}, {""line_id"": 5, ""description"": ""Wire Harness Custom 12-Pin"", ""quantity"": 60, ""unit"": ""EA"", ""unit_price"": 16.06, ""line_total"": 963.6}, {""line_id"": 6, ""description"": ""Heat Sink Aluminum 40x40x20"", ""quantity"": 76, ""unit"": ""EA"", ""unit_price"": 3.99, ""line_total"": 303.24}, {""line_id"": 7, ""description"": ""Assembly Group 7"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 702.47, ""line_total"": 702.47, ""sub_items"": [{""line_id"": ""7.1"", ""description"": ""Microcontroller STM32F407"", ""quantity"": 17, ""unit"": ""EA"", ""unit_price"": 13.4, ""line_total"": 227.8}, {""line_id"": ""7.2"", ""description"": ""Microcontroller STM32F407"", ""quantity"": 36, ""unit"": ""EA"", ""unit_price"": 10.64, ""line_total"": 383.04}, {""line_id"": ""7.3"", ""description"": ""Thermal Paste Arctic MX-6 4g"", ""quantity"": 11, ""unit"": ""EA"", ""unit_price"": 8.33, ""line_total"": 91.63}]}]",ATU73009649,NL635922558B93,PAY-866868-00806,2025-12-04,{}
INV-TST-00807,peppol_bis_3,NL,SELL-72548,VISS-3362,2025-10-12,EUR,143817.91,0.12,17258.15,161076.06,"[{""line_id"": 1, ""description"": ""Annual Financial Audit"", ""quantity"": 41, ""unit"": ""EA"", ""unit_price"": 2312.51, ""line_total"": 94812.91}, {""line_id"": 2, ""description"": ""Market Research Report"", ""quantity"": 33, ""unit"": ""EA"", ""unit_price"": 1485.0, ""line_total"": 49005.0}]",SE997180612822,NL776916068B16,PAY-488940-00807,2025-10-13,{}
INV-TST-00808,xrechnung_ubl,BE,WEBE-5811,VAN-7889,2024-11-05,EUR,42690.02,0.07,2988.3,45678.32,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Patent Filing Service"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Translation Service EN-DE"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Tax Advisory Session"", ""price"": 0, ""qty"": 1}}}]}",DE940900420,BE0367976161,PAY-539712-00808,2024-11-24,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00809,xrechnung_ubl,SG,HOFF-9329,LION-5246,2024-04-24,SGD,5647.53,0.19,1073.03,6720.56,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 3551.54, ""line_total"": 3551.54, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Heat Sink Aluminum 40x40x20"", ""quantity"": 8, ""unit"": ""EA"", ""unit_price"": 4.16, ""line_total"": 33.28}, {""line_id"": ""1.2"", ""description"": ""EMI Shielding Gasket 100mm"", ""quantity"": 43, ""unit"": ""EA"", ""unit_price"": 8.37, ""line_total"": 359.91}, {""line_id"": ""1.3"", ""description"": ""Power Supply Module 24V/10A"", ""quantity"": 47, ""unit"": ""EA"", ""unit_price"": 67.08, ""line_total"": 3152.76}, {""line_id"": ""1.4"", ""description"": ""Capacitor 100uF 50V MLCC"", ""quantity"": 43, ""unit"": ""EA"", ""unit_price"": 0.13, ""line_total"": 5.59}]}, {""line_id"": 2, ""description"": ""Capacitor 100uF 50V MLCC"", ""quantity"": 10, ""unit"": ""EA"", ""unit_price"": 0.15, ""line_total"": 1.5}, {""line_id"": 3, ""description"": ""Assembly Group 3"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 2031.31, ""line_total"": 2031.31, ""sub_items"": [{""line_id"": ""3.1"", ""description"": ""Wire Harness Custom 12-Pin"", ""quantity"": 23, ""unit"": ""EA"", ""unit_price"": 17.01, ""line_total"": 391.23}, {""line_id"": ""3.2"", ""description"": ""LCD Display Module 7-inch"", ""quantity"": 38, ""unit"": ""EA"", ""unit_price"": 43.16, ""line_total"": 1640.08}]}, {""line_id"": 4, ""description"": ""Heat Sink Aluminum 40x40x20"", ""quantity"": 18, ""unit"": ""EA"", ""unit_price"": 3.51, ""line_total"": 63.18}]",DE626118104,SG616339665W,PAY-978102-00809,2024-05-15,{}
INV-TST-00810,nlcius,FR,BAKK-6607,MORE-2170,2025-09-30,EUR,106743.22,0.21,22416.08,129159.3,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Filing Cabinet 4-Drawer Steel"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Filing Cabinet 4-Drawer Steel"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Filing Cabinet 4-Drawer Steel"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""Filing Cabinet 4-Drawer Steel"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Toner Cartridge Black HP 26A"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""A4 Paper Premium 80gsm 500-Sheet"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""LED Desk Lamp Adjustable"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""8"", ""item_details"": {""description"": ""A4 Paper Premium 80gsm 500-Sheet"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""9"", ""item_details"": {""description"": ""Standing Desk Electric 160x80"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""10"", ""item_details"": {""description"": ""A4 Paper Premium 80gsm 500-Sheet"", ""price"": 0, ""qty"": 1}}}]}",NL266308968B60,FRML139538108,PAY-750553-00810,2025-10-05,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00811,facturx,NL,LEFE-4943,VISS-8147,2024-12-19,EUR,187794.92,0.1,18779.49,206574.41,"[{""line_id"": 1, ""description"": ""Annual Financial Audit"", ""quantity"": 51, ""unit"": ""EA"", ""unit_price"": 2269.47, ""line_total"": 115742.97}, {""line_id"": 2, ""description"": ""Tax Advisory Session"", ""quantity"": 37, ""unit"": ""HUR"", ""unit_price"": 47.24, ""line_total"": 1747.88}, {""line_id"": 3, ""description"": ""Assembly Group 3"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 70304.07, ""line_total"": 70304.07, ""sub_items"": [{""line_id"": ""3.1"", ""description"": ""Market Research Report"", ""quantity"": 35, ""unit"": ""EA"", ""unit_price"": 7389.52, ""line_total"": 258633.2}, {""line_id"": ""3.2"", ""description"": ""Tax Advisory Session"", ""quantity"": 11, ""unit"": ""HUR"", ""unit_price"": 213.19, ""line_total"": 2345.09}, {""line_id"": ""3.3"", ""description"": ""Patent Filing Service"", ""quantity"": 8, ""unit"": ""EA"", ""unit_price"": 4614.53, ""line_total"": 36916.24}]}]",FRBQ783218929,NL072018012B30,PAY-355833-00811,2025-01-14,{}
INV-TST-00812,xrechnung_ubl,BE,MÜLL-9439,VAN-5738,2025-02-02,EUR,47062.3,0.07,3294.36,50356.66,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Hydraulic Cylinder HZ-400"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Aluminum Extrusion Profile 40x40"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Assembly Group 3"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""Precision Ground Shaft 25mm"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Assembly Group 5"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""Welding Wire 1.2mm 15kg"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""Pneumatic Actuator DA-63"", ""price"": 0, ""qty"": 1}}}]}",DE873704747,BE0399050896,PAY-394597-00812,2025-02-23,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00813,xrechnung_ubl,FR,SCHM-7974,DUPO-6637,2024-06-05,EUR,126784.84,0.19,24089.12,150873.96,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""IT Consultation"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Data Migration Service"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""IT Consultation"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""Cybersecurity Audit"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Cloud Hosting Monthly"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""UPS 3000VA Rackmount"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""Data Migration Service"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""8"", ""item_details"": {""description"": ""Network Switch 48-Port PoE+"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""9"", ""item_details"": {""description"": ""UPS 3000VA Rackmount"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""10"", ""item_details"": {""description"": ""CAT6A Cable 305m Box"", ""price"": 0, ""qty"": 1}}}]}",DE236844852,FRGL415335588,PAY-601968-00813,2024-06-24,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00814,pint_sg,MY,TEMA-1661,PERD-3284,2024-11-29,MYR,41614.34,0.09,3745.29,45359.63,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Industrial Gasket Set DN50"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Ball Bearing SKF 6205-2RS"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Pneumatic Actuator DA-63"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""Steel Sheet 2mm 1000x2000mm"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Steel Sheet 2mm 1000x2000mm"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""Welding Wire 1.2mm 15kg"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""Steel Sheet 2mm 1000x2000mm"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""8"", ""item_details"": {""description"": ""Pneumatic Actuator DA-63"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""9"", ""item_details"": {""description"": ""Hydraulic Cylinder HZ-400"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""10"", ""item_details"": {""description"": ""Ball Bearing SKF 6205-2RS"", ""price"": 0, ""qty"": 1}}}]}",SG508743211V,MY34870391964,PAY-316555-00814,2024-12-18,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00815,facturx,DE,PETI-8545,SCHN-4127,2025-06-05,EUR,174713.67,0.055,9609.25,184322.92,"[{""line_id"": 1, ""description"": ""Translation Service EN-DE"", ""quantity"": 39, ""unit"": ""EA"", ""unit_price"": 0.02, ""line_total"": 0.78}, {""line_id"": 2, ""description"": ""Quality Management Certification"", ""quantity"": 79, ""unit"": ""EA"", ""unit_price"": 1026.63, ""line_total"": 81103.77}, {""line_id"": 3, ""description"": ""Annual Financial Audit"", ""quantity"": 66, ""unit"": ""EA"", ""unit_price"": 1418.32, ""line_total"": 93609.12}]",FRC2533929564,DE165112186,PAY-814110-00815,2025-06-08,{}
INV-TST-00816,facturx,DE,BERN-7185,HOFF-4337,2025-08-03,EUR,20522.24,0.1,2052.22,22574.46,"[{""line_id"": 1, ""description"": ""Welding Wire 1.2mm 15kg"", ""quantity"": 44, ""unit"": ""EA"", ""unit_price"": 67.33, ""line_total"": 2962.52}, {""line_id"": 2, ""description"": ""Pneumatic Actuator DA-63"", ""quantity"": 54, ""unit"": ""EA"", ""unit_price"": 325.18, ""line_total"": 17559.72}]",FRQS169097328,MISSING,PAY-839390-00816,2025-08-19,"{""buyer_vat"": ""MISSING""}"
INV-TST-00817,pint_my,SG,PERD-5022,MERI-6537,2024-12-21,SGD,30653.53,0.0,0.0,30653.53,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 4790.92, ""line_total"": 4790.92, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Industrial Gasket Set DN50"", ""quantity"": 44, ""unit"": ""EA"", ""unit_price"": 31.91, ""line_total"": 1404.04}, {""line_id"": ""1.2"", ""description"": ""Industrial Gasket Set DN50"", ""quantity"": 33, ""unit"": ""EA"", ""unit_price"": 30.66, ""line_total"": 1011.78}, {""line_id"": ""1.3"", ""description"": ""Welding Wire 1.2mm 15kg"", ""quantity"": 35, ""unit"": ""EA"", ""unit_price"": 67.86, ""line_total"": 2375.1}]}, {""line_id"": 2, ""description"": ""Industrial Gasket Set DN50"", ""quantity"": 89, ""unit"": ""EA"", ""unit_price"": 33.92, ""line_total"": 3018.88}, {""line_id"": 3, ""description"": ""Assembly Group 3"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 22843.73, ""line_total"": 22843.73, ""sub_items"": [{""line_id"": ""3.1"", ""description"": ""Hydraulic Cylinder HZ-400"", ""quantity"": 20, ""unit"": ""EA"", ""unit_price"": 234.13, ""line_total"": 4682.6}, {""line_id"": ""3.2"", ""description"": ""Pneumatic Actuator DA-63"", ""quantity"": 41, ""unit"": ""EA"", ""unit_price"": 347.73, ""line_total"": 14256.93}, {""line_id"": ""3.3"", ""description"": ""Steel Sheet 2mm 1000x2000mm"", ""quantity"": 3, ""unit"": ""EA"", ""unit_price"": 86.76, ""line_total"": 260.28}, {""line_id"": ""3.4"", ""description"": ""Precision Ground Shaft 25mm"", ""quantity"": 42, ""unit"": ""MTR"", ""unit_price"": 86.76, ""line_total"": 3643.92}]}]",MY8997861803,SG021500587T,PAY-219173-00817,2025-01-12,{}
INV-TST-00818,xrechnung_ubl,NL,FISC-7213,DE-3972,2024-06-15,EUR,119177.38,0.07,8342.42,127519.8,"[{""line_id"": 1, ""description"": ""Quality Management Certification"", ""quantity"": 79, ""unit"": ""EA"", ""unit_price"": 589.94, ""line_total"": 46605.26}, {""line_id"": 2, ""description"": ""Quality Management Certification"", ""quantity"": 70, ""unit"": ""EA"", ""unit_price"": 540.29, ""line_total"": 37820.3}, {""line_id"": 3, ""description"": ""Compliance Training Workshop"", ""quantity"": 94, ""unit"": ""EA"", ""unit_price"": 167.31, ""line_total"": 15727.14}, {""line_id"": 4, ""description"": ""Tax Advisory Session"", ""quantity"": 13, ""unit"": ""HUR"", ""unit_price"": 32.55, ""line_total"": 423.15}, {""line_id"": 5, ""description"": ""Legal Consultation"", ""quantity"": 23, ""unit"": ""HUR"", ""unit_price"": 41.02, ""line_total"": 943.46}, {""line_id"": 6, ""description"": ""Assembly Group 6"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 15397.81, ""line_total"": 15397.81, ""sub_items"": [{""line_id"": ""6.1"", ""description"": ""Tax Advisory Session"", ""quantity"": 44, ""unit"": ""HUR"", ""unit_price"": 210.6, ""line_total"": 9266.4}, {""line_id"": ""6.2"", ""description"": ""Legal Consultation"", ""quantity"": 29, ""unit"": ""HUR"", ""unit_price"": 306.65, ""line_total"": 8892.85}, {""line_id"": ""6.3"", ""description"": ""HR Recruitment Service"", ""quantity"": 30, ""unit"": ""EA"", ""unit_price"": 3803.52, ""line_total"": 114105.6}, {""line_id"": ""6.4"", ""description"": ""Business Process Consulting"", ""quantity"": 20, ""unit"": ""HUR"", ""unit_price"": 239.06, ""line_total"": 4781.2}]}, {""line_id"": 7, ""description"": ""Legal Consultation"", ""quantity"": 58, ""unit"": ""HUR"", ""unit_price"": 38.97, ""line_total"": 2260.26}]",DE495690913,NL920007638B45,PAY-762779-00818,2024-07-14,{}
INV-TST-00819,nlcius,BE,DE-8069,PEET-1719,2025-10-24,EUR,205086.26,0.21,43068.11,248154.37,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Assembly Group 1"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""UPS 3000VA Rackmount"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Cybersecurity Audit"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""Software License Enterprise Annual"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""SSD 1TB NVMe Enterprise"", ""price"": 0, ""qty"": 1}}}]}",NL165522529B28,BE0115906674,PAY-641453-00819,2025-11-10,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00820,peppol_bis_3,SG,ROSS-6603,ORCH-5893,2024-11-09,SGD,10061.94,0.22,2213.63,12275.57,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 2815.12, ""line_total"": 2815.12, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Welding Wire 1.2mm 15kg"", ""quantity"": 26, ""unit"": ""EA"", ""unit_price"": 78.76, ""line_total"": 2047.76}, {""line_id"": ""1.2"", ""description"": ""Steel Sheet 2mm 1000x2000mm"", ""quantity"": 8, ""unit"": ""EA"", ""unit_price"": 95.92, ""line_total"": 767.36}]}, {""line_id"": 2, ""description"": ""Precision Ground Shaft 25mm"", ""quantity"": 74, ""unit"": ""MTR"", ""unit_price"": 97.93, ""line_total"": 7246.82}]",IT85540014787,SG999497734D,PAY-277510-00820,2024-11-16,{}
INV-TST-00821,zugferd,FR,SCHN-2755,DUPO-5752,2024-02-09,EUR,233259.04,0.19,44319.22,277578.26,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Tax Advisory Session"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Annual Financial Audit"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Patent Filing Service"", ""price"": 0, ""qty"": 1}}}]}",DE521187391,FRBZ004240899,PAY-944163-00821,2024-02-16,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
